@relation squares

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute x4 numeric
@attribute y4 numeric
@attribute class {Large,Small}

@data
36.764749,-43.788985,-7.147576,-32.018124,48.53561,0.12334,4.623284,11.894201,Small
-55.311465,57.313061,38.812743,57.219235,-55.405291,-36.811147,-2.06824,-36.864315,Large
-18.797802,8.840886,-0.501384,22.478617,-5.160071,-9.455531,13.136346,4.1822,Small
-0.536793,-78.296927,-106.041293,-31.929779,45.830355,27.207573,-13.955529,53.48229,Large
11.65362,-19.570631,-69.04818,-37.201527,-5.977277,61.131169,-86.679077,43.500273,Small
37.472705,-138.00695,-70.108568,-41.009715,134.46994,-30.425677,73.507218,24.539423,Large
-0.506014,3.383476,5.625143,-3.367471,-7.256961,-2.747682,-1.125803,-9.498628,Small
-61.5556,63.156855,33.769863,55.129701,-69.582753,-32.168608,-15.564991,-36.717329,Large
-27.396358,44.643238,48.705676,44.633785,-27.40581,-31.458797,48.696224,-31.468249,Small
7.560562,-18.98885,-21.178095,-18.785499,7.763913,9.749806,-8.521325,9.865039,Large
-19.279231,8.117879,22.130713,94.965654,67.568544,-33.292065,108.978489,53.55571,Small
-17.009266,-15.776642,-10.829608,18.054308,16.821684,-21.956299,20.32349,-2.785428,Large
38.06805,6.888872,24.13251,-45.405546,-14.226368,20.824412,-28.161909,-31.470006,Small
5.06772,-0.973792,-4.65651,-3.763343,2.27817,8.750438,-3.232228,7.169693,Large
-12.908991,-0.860591,21.259774,7.564569,-4.483831,-35.029356,29.684934,-26.604196,Small
-49.812581,-64.113733,6.131108,48.692365,62.993516,-120.057421,94.69494,-56.133966,Large
0.606696,0.540523,1.846017,-0.97632,-0.910147,-0.698798,0.329174,-2.215641,Small
4.830363,-5.954481,-9.422531,0.932259,11.717104,8.298413,3.640463,12.2009,Large
36.946113,14.301283,9.741028,-16.470509,6.174321,41.506367,-21.030763,10.734576,Small
32.383666,-40.829506,-43.908067,-12.754723,60.458449,35.462228,17.226467,51.371271,Large
-36.365248,9.106206,-20.489912,46.680207,1.208753,-6.769129,17.084088,30.804871,Small
33.973651,15.100029,-13.597452,-24.765267,-5.891645,62.671132,-32.848603,40.080797,Large
-3.299853,-6.2924,-4.33175,2.614567,5.607114,-5.260503,4.575217,3.646464,Small
-0.852986,-11.765702,-10.546915,-2.109448,8.803268,-2.071774,3.310042,3.400104,Large
-36.399303,23.332984,25.229379,6.598031,-53.134256,-38.295698,8.494426,-55.030651,Small
-2.164221,-0.124991,-0.43193,2.981241,0.942012,-1.857283,1.923644,-0.097084,Large
-25.199544,-18.94892,-38.504057,14.528753,8.278129,-5.644407,-5.026384,27.833266,Small
-14.918368,-43.319103,-34.059911,-3.518258,24.882476,-24.17756,14.035602,-1.623748,Large
-13.713351,-6.006319,-11.836245,14.693768,6.986736,-7.883425,8.863842,12.816662,Small
55.901566,-100.743383,-63.819188,-62.778031,93.866918,18.977371,26.025157,40.49107,Large
4.029734,-66.620976,-59.042922,-13.347972,57.302738,-3.54832,-5.769918,49.724684,Small
23.05771,0.89215,7.843582,-15.978538,6.187022,16.106278,-2.434317,6.546221,Large
18.149707,24.14832,43.830641,-21.448112,-27.446726,-1.532614,-1.765792,-47.129046,Small
-22.350883,-19.223242,-19.889158,47.367453,44.239812,-21.684967,45.634789,16.04976,Large
54.95798,-60.7891,-35.980811,-94.385194,21.361886,30.149691,-69.576905,-3.446403,Small
-4.446619,-3.588708,2.080136,4.770941,3.91303,-10.115464,7.611525,-5.378329,Large
-0.00986,1.669666,2.095065,1.634352,-0.045174,-0.435259,2.05975,-0.470573,Small
60.256322,55.075527,23.260226,-77.254771,-72.073977,92.071623,-93.038432,17.084454,Large
19.465789,-20.07126,-9.096416,3.580012,43.117062,8.490945,14.554856,32.142217,Small
-5.600921,1.304407,4.216417,3.917652,-2.987676,-8.51293,2.575482,-7.032092,Large
-10.65336,-22.766314,-10.910317,6.563251,18.676204,-22.509357,18.419247,6.820208,Small
-9.416606,-15.736635,-21.634467,20.776943,27.096972,-3.518774,20.173517,17.172254,Large
-20.867573,12.100172,1.141798,10.086288,-22.881456,-9.909198,-0.872086,-11.923082,Small
35.379802,66.364189,96.905498,-68.457976,-99.442362,4.838493,-64.577802,-71.560734,Large
15.487689,-2.055258,-32.556066,-31.425826,-13.882878,45.988496,-61.926633,16.617929,Small
5.80811,-5.982234,-7.73856,2.873876,14.66422,7.564436,6.987774,12.582899,Large
60.695556,-51.839791,-16.508284,-99.643915,12.891431,25.364049,-64.312408,-22.440076,Small
0.002387,-0.649639,-0.595517,-0.260668,0.391358,-0.051736,0.052546,0.168682,Large
63.840611,-71.833627,-13.320528,-65.380461,70.293778,5.327512,-6.867361,11.780678,Small
-0.735289,-2.901749,-2.960302,1.896112,4.062571,-0.676736,2.801731,2.042052,Large
-28.794726,-11.373705,-8.58253,36.923407,19.502387,-31.5859,39.714582,16.711212,Small
-22.317902,15.616961,38.042527,4.33365,-33.601213,-44.743468,0.60303,-51.137344,Large
-28.59524,-6.005993,-30.110586,25.008202,2.418955,-4.490648,0.903609,26.523547,Small
78.124484,-41.585072,-7.037509,-111.729071,7.980484,43.576921,-40.277978,3.828655,Large
-6.055311,-29.652648,-23.921613,-3.037603,20.559734,-11.786346,2.693432,14.828699,Small
-44.182368,18.365798,22.40801,30.1434,-32.404766,-48.224579,5.329782,-41.550605,Large
-107.757736,33.794205,-36.865194,94.908712,-46.643229,-37.098336,24.249312,24.01617,Small
-55.799318,-22.233751,-30.00252,33.861555,0.295989,-48.030549,14.914174,-16.243209,Large
-47.217867,20.279737,4.34575,45.538217,-21.959387,-31.28388,29.604229,-6.0254,Small
13.001556,3.410315,0.294575,-11.170291,-1.579051,16.117296,-8.779673,7.854953,Large
6.517041,-4.517502,-1.854374,-12.519971,-1.485428,3.853914,-9.856844,-4.148556,Small
-0.519419,87.161996,50.091185,-4.800751,-92.482166,36.551392,-63.802824,-15.560831,Large
11.12307,9.093988,9.606294,-5.384104,-3.355021,10.610765,-4.871798,-3.867327,Small
25.235973,115.622992,116.286195,40.706492,-49.680527,24.57277,1.914599,-17.879914,Large
39.514272,7.566471,-46.223466,-36.706921,-4.75912,93.304209,-90.496859,49.030817,Small
20.029975,72.545213,64.987528,-18.814882,-71.330121,27.58766,-45.854174,-24.183061,Large
27.020191,-67.470685,-31.60114,-38.430295,56.060581,-8.849354,-2.56075,20.191036,Small
-4.325901,-6.023487,-6.672672,9.926413,11.623999,-3.676716,10.294162,5.361561,Large
-16.048641,-44.534625,-23.675765,4.404219,32.890203,-36.907501,25.263079,12.031343,Small
3.378645,-1.005194,-1.44667,-2.330937,2.052902,3.82012,-0.681443,3.068866,Large
-5.679413,2.138,2.297977,2.653661,-5.163753,-5.83939,2.813638,-5.323729,Small
-1.552647,17.26769,29.234246,-12.046588,-30.866926,-13.519203,-13.42102,-30.130627,Large
-4.687147,-0.19265,-3.204944,3.96861,-0.525887,-1.674853,0.956316,2.486407,Small
-55.389261,-32.283978,39.320546,65.033913,41.92863,-126.993786,95.597521,-71.846981,Large
-15.612391,48.571317,69.183577,38.986376,-25.197332,-36.224652,59.598636,-45.809592,Small
-37.37146,23.489376,6.787637,43.803299,-17.057536,-20.669721,7.965952,-9.158498,Large
85.083539,32.643146,59.418051,-44.281443,8.15895,58.308634,-17.506538,-18.615955,Small
-25.756794,-25.732288,-14.829336,33.271169,33.246663,-36.659746,39.438889,-3.224453,Large
4.917468,12.114927,15.318215,-2.720344,-9.917803,1.71418,0.482944,-13.121091,Small
111.463217,56.459434,57.062694,-82.042199,-27.038416,110.859957,-57.865379,32.375698,Large
-15.598718,9.667595,-1.105359,13.650894,-11.615419,-4.825764,2.87794,-0.842465,Small
-3.098151,-44.126822,-108.238228,10.901031,51.929703,61.013256,-7.649675,92.195706,Large
-49.01864,-0.636588,-24.259403,41.723539,-6.658514,-25.395825,18.100723,16.964302,Small
13.485333,-3.300495,-1.576526,-17.468783,-0.682955,11.761364,-9.218009,3.732667,Large
30.960573,-57.809468,-23.073082,-28.154228,60.615812,-3.775813,6.582157,25.879427,Small
-8.723619,24.799666,23.272529,4.409419,-29.113866,-7.196482,-10.982715,-18.750955,Large
-4.066565,6.759541,8.566235,4.629104,-6.197002,-5.873259,6.435798,-8.003695,Small
29.421648,81.216229,39.279781,-46.082059,-97.87664,71.358096,-92.290364,-0.777601,Large
7.409584,14.872151,11.26483,-20.063778,-27.526346,11.016905,-23.6711,-23.919024,Small
-26.959925,67.5485,81.7936,58.495032,-36.013393,-41.205024,25.613605,-46.335323,Large
-41.615153,-14.302559,-4.947003,19.59982,-7.712775,-50.970709,28.955376,-17.068331,Small
-79.370278,-12.808275,-43.000224,113.5911,47.029097,-49.178329,67.638794,22.447984,Large
37.988155,31.581657,54.134627,-18.140051,-11.733553,15.435184,4.412919,-34.286524,Small
-24.923019,-7.67806,-8.668286,19.570684,2.325725,-23.932793,11.53674,-8.491838,Large
35.610901,30.126231,-4.113467,-20.658156,-15.173486,69.850599,-54.897855,19.066212,Small
-9.64335,-77.472348,-104.307661,-29.333556,38.495441,17.191964,-15.147668,44.470612,Large
-115.380591,-28.437486,-64.056072,54.27538,-32.667725,-79.762005,18.656794,2.950861,Small
-50.242554,-5.866334,-19.017809,48.967188,4.590967,-37.091079,22.28499,-6.01875,Large
-7.944341,0.223037,0.280268,6.266151,-1.901226,-8.001572,6.323382,-1.958458,Small
-10.208645,41.086597,37.111159,26.746203,-24.549039,-6.233207,2.265517,-14.35943,Large
-98.565563,-32.071969,-13.948826,18.348317,-48.145277,-116.688706,36.47146,-66.268421,Small
2.448113,47.031353,78.159849,4.350102,-40.233138,-28.680383,2.670179,-52.866426,Large
13.827908,35.491094,10.619321,-1.613393,-23.276579,38.699681,-26.485166,1.595194,Small
18.277643,60.761563,95.018531,-37.281646,-79.765566,-15.979325,-36.279063,-71.537143,Large
-0.613275,0.168563,-0.224854,1.358837,0.577,-0.219858,0.965421,0.970416,Small
-16.074549,-14.602979,-21.931141,40.5495,39.077929,-8.746387,35.759194,22.506684,Large
-1.032861,12.800151,9.142062,5.073676,-8.759335,2.625228,1.415587,-5.101246,Small
-139.035425,19.26767,-7.787785,74.873038,-83.430057,-111.97997,-9.056395,-80.470261,Large
-10.602581,8.215629,1.877503,23.554256,4.736046,-4.264455,17.21613,11.074172,Small
65.679378,-39.166958,-44.383227,-96.991938,7.854398,70.895647,-54.514411,38.128159,Large
41.111085,14.013453,14.952451,-34.345604,-7.247971,40.172087,-33.406606,-8.18697,Small
-104.824839,-30.591009,-71.110251,105.953631,31.719801,-64.305597,50.824734,13.069699,Large
29.940141,-23.10645,-13.753141,-103.363062,-50.31647,20.586832,-94.009753,-59.66978,Small
-47.294639,-98.387704,-85.540059,3.954843,55.047908,-60.142283,33.375503,-2.148173,Large
-2.627405,12.197825,6.717649,-8.017134,-22.842364,2.852772,-13.497311,-17.362187,Small
-5.056177,-8.156271,-2.920334,4.158509,7.258603,-10.292115,8.468914,-3.313739,Large
-30.836703,-12.056247,-35.976855,22.899764,4.119308,-6.916094,-1.020845,28.039916,Small
-1.386717,-0.829227,-1.074553,1.14045,0.58296,-1.141391,0.759853,-0.025241,Large
74.394954,25.208825,31.874813,-25.192488,23.993641,67.728967,-18.5265,17.327654,Small
32.035721,-67.644372,-94.257205,-87.326882,12.353211,58.648554,-59.212781,47.495131,Large
35.417357,-37.170637,-7.076599,-40.846077,31.741917,5.323319,-10.752039,1.647879,Small
-17.023529,-34.590754,-64.401385,40.623982,58.191207,12.787102,31.343755,55.408785,Large
0.872199,38.201905,31.036746,-2.243489,-39.573194,8.037358,-9.408647,-32.408035,Small
2.728941,-1.56956,-0.260181,-2.728129,1.570372,1.419562,-0.123464,0.76304,Large
-41.854857,-15.952647,-45.902549,32.069133,6.166924,-11.904956,2.119232,36.116825,Small
89.236462,-43.056791,-49.369781,-59.095889,73.197364,95.549452,-5.346173,86.46063,Large
-9.016268,84.352966,88.122315,86.502408,-6.866826,-12.785617,90.271757,-10.636175,Small
30.909814,0.703777,15.681311,-43.46913,-13.263093,15.93228,-21.892578,-9.099034,Large
42.740533,22.238564,27.475561,-28.695605,-8.193636,37.503536,-23.458608,-13.430634,Small
23.053844,71.661356,60.240704,-15.231057,-63.83857,34.474497,-42.766016,-14.764537,Large
5.033286,-33.138356,-19.949674,-18.250217,19.921425,-8.155396,-5.061535,6.732743,Small
67.998857,-39.918726,-30.433212,-44.074242,63.843341,58.513344,8.065168,56.158552,Large
-1.686413,7.087757,17.045457,-8.565444,-17.339614,-11.644113,1.392256,-27.297314,Small
121.760812,-55.886114,21.528742,-124.006717,53.64021,44.345957,-3.157964,5.744282,Large
-0.943332,19.302469,7.833939,-4.049126,-24.294927,10.525197,-15.517655,-12.826397,Small
14.203014,-14.898661,-7.747317,-5.567748,23.533927,7.05167,11.095406,12.339188,Large
-25.658905,11.749375,41.116232,15.571042,-21.837238,-55.025762,44.937899,-51.204095,Small
-22.915874,-24.554729,-54.022657,35.846419,37.485274,6.552054,19.858097,40.779371,Large
6.459434,-0.077907,-4.894555,-16.520291,-9.98295,11.276082,-21.336939,-5.166302,Small
-16.312116,5.846292,10.341391,33.418908,11.2605,-20.807215,26.364154,-5.182733,Large
3.539236,-5.09956,-4.456655,-12.926087,-4.287291,2.896331,-12.283181,-4.930196,Small
-13.77711,10.301942,4.492413,8.448092,-15.630959,-7.967581,-5.278229,-9.018096,Large
0.407149,11.178625,6.359045,-23.13249,-33.903966,5.226729,-27.95207,-29.084387,Small
-5.776704,32.624174,33.47207,5.397544,-33.003334,-6.6246,-10.762362,-22.053024,Large
-14.927498,-18.428333,-60.407194,10.184749,13.685584,27.051363,-31.794112,55.664445,Small
-2.069743,-8.500851,-8.687244,20.328713,26.759821,-1.883351,23.009904,14.453403,Large
20.559127,-21.739191,-1.815404,-18.641715,23.656603,0.63534,1.282072,3.732816,Small
8.666978,-73.650589,-58.440915,-38.975963,43.341604,-6.542696,5.313798,13.106259,Large
42.695517,12.878532,22.196887,-23.410386,6.406599,33.377162,-14.092032,-2.911756,Small
87.466586,39.739288,68.004665,-102.560593,-54.833295,59.20121,-65.861717,-21.43539,Large
-7.405254,-36.770503,-29.293472,-9.20428,20.160969,-14.882285,-1.727249,12.683938,Small
25.464392,6.849195,4.767179,-40.541707,-21.92651,27.546408,-33.654931,0.691564,Large
-20.964262,-11.092048,45.750839,49.589478,39.717264,-77.807148,106.432365,-17.125623,Small
20.293059,19.293993,30.536337,-25.675424,-24.676358,9.050715,-18.871833,-16.431955,Large
-75.22675,-13.05857,-57.309711,56.835069,-5.333111,-30.975609,12.583928,38.91803,Small
53.600171,1.608731,-12.212942,-107.993191,-56.001752,67.421843,-93.295848,5.314087,Large
-4.434787,-6.868146,-0.546155,5.157308,7.590666,-10.756778,11.479298,1.268676,Small
-32.855256,30.468045,14.052031,26.232947,-37.090353,-16.439242,-10.509557,-18.839131,Large
23.548211,-16.542377,-3.151612,-29.10778,10.982808,10.157446,-15.717015,-2.407957,Small
41.497264,41.389315,70.249949,-65.88884,-65.780891,12.63663,-49.487703,-48.154325,Large
-73.006565,-18.674116,-78.521133,57.944758,3.612309,-13.159547,-1.902259,63.459326,Small
101.862897,-10.264341,-37.880639,-59.632581,52.494657,129.479195,-26.693347,101.503859,Large
-89.910349,-47.110279,-103.503815,51.727885,8.927814,-33.516813,-4.665652,65.321351,Small
-18.833916,52.73415,86.508464,27.308544,-44.259521,-52.60823,15.434494,-67.016073,Large
23.072804,19.291447,55.476761,-17.065453,-13.284096,-13.11251,19.119861,-49.469409,Small
120.940305,-5.070151,22.452695,-70.611661,55.398795,93.417458,-0.410851,56.27727,Large
-7.672432,-4.608692,7.514281,9.560515,6.496776,-19.795405,21.683489,-5.626197,Small
-23.957833,-14.789267,-17.506122,10.310168,1.141602,-21.240978,4.797572,-7.017965,Large
50.872452,-61.993662,-18.322611,-27.867773,84.998342,7.2014,15.803279,41.32729,Small
-3.220737,17.749465,7.124506,2.405095,-18.565107,7.404222,-12.702803,-1.290921,Large
-1.649859,-1.472184,1.071894,2.190934,2.013259,-4.193936,4.735012,-0.530818,Small
-1.321638,69.963217,59.189728,11.103267,-60.181588,9.451851,-25.891814,-23.902121,Large
37.544742,79.567645,31.926357,-5.545503,-47.568406,85.186029,-53.18679,0.072882,Small
109.882436,86.016196,86.270859,-32.493248,-8.627009,109.627773,-22.006902,42.472421,Large
42.216861,18.159252,19.232465,-10.527892,13.529717,41.143648,-9.454679,12.456504,Small
-13.980602,98.54957,69.415356,-1.968981,-114.499153,15.153612,-67.241444,-41.8069,Large
-39.164193,-15.69459,-29.279339,27.052069,3.582466,-25.579443,13.467319,17.167216,Small
-6.471057,19.220079,24.451618,21.211652,-4.479483,-11.702596,13.043366,-10.574038,Large
-58.213506,38.579057,32.63838,54.394432,-42.398131,-52.272829,48.453755,-36.457454,Small
147.51728,-11.220828,70.632149,-135.938135,22.799974,65.664303,-20.768267,-5.008838,Large
-17.437983,79.491479,68.268839,92.09437,-4.835092,-6.215342,80.871729,6.387548,Small
-28.229044,43.808699,48.282676,58.359811,-13.677931,-32.703021,29.67871,-24.45739,Large
-2.615198,6.22881,2.063749,2.878903,-5.965105,1.549863,-1.286157,-1.800044,Small
-73.476981,56.818423,12.48708,76.228771,-54.066633,-29.145638,-5.353665,-18.146441,Large
-7.522894,3.854938,-0.530054,5.207582,-6.170251,-3.137902,0.82259,-1.785259,Small
3.892673,-101.462966,-93.6081,-58.09889,47.256748,-3.962192,-7.99369,20.610784,Large
-74.195434,-69.871435,-59.385133,15.342622,11.018623,-84.681735,25.828923,0.532322,Small
64.75592,18.140167,33.605047,-83.308902,-36.69315,49.29104,-54.345311,-8.196766,Large
11.825556,25.377556,47.230753,0.854259,-12.697741,-10.027641,22.707456,-34.550938,Small
13.820352,54.723139,124.286636,-17.369651,-58.272438,-55.743146,4.325124,-96.595727,Large
-14.582289,6.482539,4.237364,3.152069,-17.912758,-12.337114,0.906894,-15.667583,Small
-1.396056,-1.562304,-0.57973,1.745695,1.911944,-2.378629,2.374528,-0.504096,Large
80.02699,30.773305,6.606095,-20.471688,28.781996,104.1942,-44.638898,52.949206,Small
42.490478,23.681155,-18.73136,-65.897637,-47.088314,84.902993,-81.780688,34.141677,Large
-5.825558,6.709986,10.649351,-2.810216,-15.345761,-9.764923,1.129148,-19.285125,Small
-42.801957,28.26858,99.46399,40.029856,-31.040681,-113.997367,49.576689,-107.332644,Large
-55.133338,-36.766513,-39.281248,22.100611,3.733786,-52.618602,19.585876,6.248522,Small
129.002922,-34.062351,7.63435,-91.296888,71.768385,87.30622,2.992861,54.873316,Large
19.200821,-5.769135,-0.709849,-8.772777,16.197179,14.141536,-3.713491,11.137894,Small
17.456688,59.823864,40.697453,-19.51022,-61.877396,36.583098,-48.707629,-8.372883,Large
17.847178,-17.220323,-10.75587,-17.683533,17.383968,11.382725,-11.219079,10.919515,Small
-45.757954,-44.886777,-65.611018,97.44809,96.576912,-25.033713,85.326843,55.622712,Large
0.962229,5.629239,13.320314,-11.475763,-16.142773,-6.728847,-3.784687,-23.833848,Small
0.334027,69.654498,108.072084,-13.264713,-82.585184,-38.083558,-21.533619,-85.071112,Large
-3.856459,-67.930394,-78.655665,-52.507855,11.56608,6.868812,-63.233126,22.291351,Small
-29.509816,-19.065523,4.175905,52.890182,42.44589,-52.751244,61.534465,-11.976344,Large
36.715199,-21.375871,-41.006882,-3.384559,54.706511,56.346211,-23.01557,74.337523,Small
-27.572174,61.307537,45.383455,33.455604,-55.424107,-11.648091,-14.082584,-27.430853,Large
9.299812,16.406792,9.353547,-6.007668,-13.114648,16.353057,-13.060913,-6.061403,Small
4.963337,16.000173,8.46171,-12.975097,-24.011932,12.501801,-22.029521,-3.917519,Large
-11.011711,20.540772,6.645832,4.555749,-26.996734,2.883229,-9.339191,-13.101794,Small
-7.556942,2.604273,0.423649,7.929764,-2.231451,-5.376318,2.290884,-2.35854,Large
63.576056,-2.852101,13.714885,-61.940801,4.487357,47.00907,-45.373815,-12.079629,Small
-16.810676,-34.194868,-12.740517,27.129359,44.513551,-38.265028,46.819975,-3.514632,Large
-11.438855,-4.073397,-4.921911,4.954702,-2.410756,-10.590341,4.106188,-1.562242,Small
61.213799,-70.260524,-56.622911,-54.947368,76.526955,47.576186,9.752819,56.253641,Large
24.745109,2.523402,4.481454,-27.242786,-5.021079,22.787056,-25.284734,-6.979131,Small
0.137025,-0.096488,-0.05637,-0.217546,0.015967,0.096906,-0.093624,0.028307,Large
3.246883,-6.513757,-3.218172,-3.4605,6.300141,-0.048702,-0.164914,3.004555,Small
-29.912087,69.176093,62.699304,50.255127,-48.833053,-23.435298,3.646735,-34.157178,Large
10.052186,39.786099,2.220912,-18.546668,-48.280581,47.617374,-56.111855,-10.715393,Small
-2.518347,2.971856,3.462338,3.648495,-1.841707,-3.008828,1.547347,-2.6254,Large
12.905835,-56.604579,-33.257163,-26.472636,43.037778,-10.441581,-3.12522,19.690362,Small
71.697525,31.277285,91.024841,-78.689156,-38.268916,11.949969,-27.31677,-50.364348,Large
-2.111804,1.113667,3.924314,10.100075,6.874604,-4.922451,12.910722,4.063957,Small
57.975738,-85.139489,-61.357048,-64.835569,78.279658,34.193297,10.657746,45.698852,Large
18.176405,-56.728033,-60.382735,-89.075627,-14.171189,21.831107,-92.730329,-10.516487,Small
-62.459622,-52.771304,-46.360547,21.286746,11.598429,-68.870379,20.721238,-26.90415,Large
17.981823,-4.065834,8.707631,-63.845917,-41.79826,5.208357,-51.072452,-54.571725,Small
-12.265485,-59.217393,-72.411842,32.550926,79.502834,0.928964,45.419898,52.931012,Large
-52.315588,42.906571,40.443598,17.092229,-78.12993,-49.852615,14.629256,-75.666958,Small
-2.913356,-1.386867,0.172246,2.580126,1.053637,-4.47247,2.802145,-2.224507,Large
26.984939,0.875564,-64.507436,-10.085488,16.023887,92.367939,-75.468488,81.406887,Small
-87.627062,42.082765,48.697674,99.913305,-29.796521,-94.241971,47.454162,-61.471332,Large
31.919695,-33.407049,-28.423382,-46.363329,18.963415,26.936029,-41.379663,13.979749,Small
-83.97858,73.308761,30.618048,108.84284,-48.444501,-41.287866,16.493588,-21.151888,Large
-3.561622,0.370529,-1.59529,5.914459,1.982307,-1.595803,3.948639,3.948127,Small
-38.011996,90.664476,105.742269,69.498756,-59.177716,-53.089789,22.283034,-65.083697,Large
-78.845769,-24.572715,-16.596177,31.052531,-23.220522,-86.822307,39.02907,-31.197061,Small
24.930097,40.314665,46.786451,-1.273451,-16.658019,18.458311,-4.272752,-5.108289,Large
-0.355696,5.067897,20.738184,4.50763,-0.915963,-16.025983,20.177917,-16.586249,Small
15.461501,-17.76815,-10.397965,-21.188719,12.040931,8.091316,-2.612766,6.152993,Large
-18.007662,13.731835,1.503762,23.644212,-8.095285,-5.77959,11.41614,4.132788,Small
-23.87255,-115.2439,-111.447583,-37.384156,53.987195,-27.668867,4.361343,16.451655,Large
21.373983,16.001369,14.609666,-14.408867,-9.036254,22.765686,-15.800571,-7.644551,Small
11.919168,13.510546,3.391722,-13.811191,-15.402569,22.037992,-20.234788,6.555674,Large
24.138037,-6.87822,-59.20962,-36.359448,-5.343191,76.469437,-88.690848,46.988209,Small
-78.51284,82.431024,33.245343,51.141427,-109.802437,-29.327159,-46.4728,-47.057931,Large
-31.049151,8.217293,-14.167694,50.310552,11.044108,-8.664164,27.925565,33.429095,Small
-7.548436,-12.031132,-19.364611,4.649597,9.132293,-0.214957,2.43646,9.237457,Large
-10.145582,34.71174,14.01159,8.171918,-36.685405,10.554568,-12.528232,-15.985255,Small
-16.205783,-1.365428,9.817659,27.366646,12.526291,-27.38887,27.272908,-11.107361,Large
-101.912308,47.713233,-9.121777,84.063823,-65.561717,-45.077298,27.228814,-8.726707,Small
-16.532904,1.080471,5.650171,25.027382,7.414007,-21.102604,19.984416,-7.532688,Large
-6.104955,-22.910454,-49.500773,16.056216,32.861715,20.485364,-10.534103,59.452034,Small
-37.890269,8.416269,11.008295,42.041709,-4.264829,-40.482295,23.444358,-21.427879,Large
33.596887,0.171359,30.688224,-46.723065,-13.297537,3.080022,-16.2062,-43.814402,Small
65.336145,-56.08124,-17.965117,-83.57925,37.838136,27.220022,-9.365913,11.637816,Large
-42.367523,22.67606,-1.655847,35.372693,-29.67089,-18.035616,11.040786,-5.338983,Small
-126.722464,-60.307794,-73.009505,72.669345,6.254674,-114.020753,36.692018,-38.667041,Large
-26.826825,70.933569,25.187509,-11.475049,-109.235443,18.919235,-57.221109,-63.489383,Small
-86.116384,-1.777659,-43.050209,88.145771,3.807046,-44.843835,28.211213,6.112776,Large
5.619406,-3.809064,-1.799204,-4.569975,4.858495,3.609546,-2.560114,2.848635,Small
41.517498,-69.001556,-43.798048,-49.978003,60.541052,16.313991,12.195575,27.094004,Large
-46.264966,-3.160827,-12.027186,21.311847,-21.792292,-37.398607,12.445488,-12.925933,Small
-40.597467,-120.226143,-117.215667,-14.09291,65.535766,-43.607942,22.118785,16.534223,Large
-2.154664,-10.73437,-19.725337,-0.731812,7.847894,6.836303,-9.722779,16.838861,Small
5.798384,-47.386444,-85.081188,34.260654,87.445482,43.493129,35.947057,89.759817,Large
-79.055484,-21.492544,7.306283,26.562038,-31.000902,-107.854311,55.360866,-59.799729,Small
12.223378,37.453521,76.724675,-20.971567,-46.201709,-27.047776,-9.650975,-60.155325,Large
-12.467667,28.626798,30.746315,-34.990778,-76.085243,-14.587184,-32.871261,-78.20476,Small
-36.603573,-41.403582,-17.514981,57.458268,62.258277,-60.492175,73.075146,-4.47046,Large
-12.693648,-0.288879,-12.54036,17.923838,5.519069,-0.442167,5.672358,17.77055,Small
-104.166654,11.576934,-2.143747,95.562163,-20.181425,-90.445973,37.631556,-42.854344,Large
-4.436498,4.485242,83.538816,-4.214359,-13.136099,-83.490073,74.839216,-92.189673,Small
-75.574173,-82.550392,-103.846152,51.377594,58.353813,-54.278414,42.333025,21.614112,Large
4.736644,0.079818,-3.235611,-1.750279,2.906547,8.052073,-5.065708,6.221976,Small
24.097436,-51.164584,-46.22343,6.074298,81.336319,19.156282,41.487828,51.591649,Large
-42.82937,4.549692,-10.180462,54.282883,6.903821,-28.099217,39.552729,21.633974,Small
-22.606173,-5.614853,-14.954883,27.703855,10.712535,-13.266142,15.048266,5.614459,Large
-47.413053,1.984058,-4.678807,21.885882,-27.511229,-40.750188,15.223017,-20.848364,Small
-63.21546,26.792967,20.558994,27.465507,-62.54292,-56.981487,-15.070729,-56.600381,Large
8.368607,-0.547146,1.488476,-31.618471,-22.702717,6.332985,-29.582849,-24.738339,Small
46.026478,-67.690501,-41.018272,-63.70509,50.011888,19.354249,0.68653,21.612648,Large
4.725077,-6.671082,-11.528951,-3.129725,8.266435,9.582946,-7.987594,13.124304,Small
42.015815,-24.984289,-36.484621,-35.235884,31.764219,53.516147,-12.719361,47.70691,Large
-19.377518,14.581762,-0.632312,23.827421,-10.131858,-4.163445,8.613348,5.082215,Small
34.681067,7.82905,11.039588,-16.816535,10.035481,31.470529,-3.361357,17.504697,Large
-19.50232,-8.943395,-26.064734,13.530961,2.972036,-2.380981,-3.590378,20.093375,Small
45.514279,-63.798589,-46.533463,-8.604702,100.708166,28.249153,48.547779,59.525689,Large
-2.77398,-5.155347,2.646878,13.985976,16.367342,-10.576205,21.788201,8.565117,Small
-49.789524,113.930058,71.970725,79.937441,-83.78214,-7.830191,-14.784666,-27.092674,Large
52.257388,-41.608278,4.928563,-51.478051,42.387615,5.720548,-4.94121,-4.149225,Small
-6.403801,-14.619624,-20.469745,17.502736,25.718559,-0.553681,17.747858,17.64899,Large
