@relation triangles

@attribute x1 numeric
@attribute y1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute x3 numeric
@attribute y3 numeric
@attribute class {Is,Eq}

@data
-6.632623,20.504695,-28.356939,-8.545622,-21.922204,9.290438,Eq
-1.189361,0.194409,32.314295,46.724881,-7.702769,40.211473,Is
1.898148,8.240695,37.44791,-13.141422,16.414281,-7.868336,Eq
-1.226177,-0.337229,-16.04589,41.151096,-29.380196,12.997077,Is
9.734034,-34.87987,2.895529,20.003552,14.679306,-6.395935,Eq
18.235852,3.173819,-53.243139,7.03052,-19.431994,-30.637326,Is
13.015426,22.84153,-4.355243,-6.554337,-0.149994,10.790979,Eq
5.347046,23.724701,-88.037078,27.134824,-43.050077,-21.2623,Is
-81.916955,32.137267,4.093669,6.014984,-42.892818,5.96765,Eq
3.630877,2.884304,-40.214039,-4.337362,-14.680748,-22.648988,Is
-4.289278,-9.331318,9.864677,21.737014,7.522678,4.04571,Eq
-0.442578,0.292229,4.741596,-2.832022,3.711635,1.32219,Is
15.4029,25.422306,10.410052,-5.667051,8.168292,10.638564,Eq
-4.086779,1.957084,14.674001,7.287777,2.628265,14.00282,Is
-4.890131,34.737428,-27.334036,-1.29985,-21.604356,20.139359,Eq
-5.393691,16.299302,7.610176,0.049908,9.232939,14.676539,Is
4.528678,27.059583,12.083834,-57.307897,-4.551796,-16.275603,Eq
-25.933463,-4.455721,6.838403,-16.599752,-3.475514,5.858196,Is
-34.521753,-73.083718,18.987579,7.814389,4.562215,-40.789771,Eq
21.36854,-3.939745,-6.593247,3.228141,3.803703,-14.336696,Is
-20.855589,59.432446,29.285663,-3.127233,-5.31939,20.510813,Eq
-1.448124,-52.358233,34.7262,5.095136,-12.087647,-5.544386,Is
-14.393145,-5.68973,5.248687,-14.35769,-5.893272,-13.017229,Eq
-16.872919,17.07694,14.026154,1.706543,6.261817,24.841278,Is
-2.15465,-42.432812,6.805835,46.526989,15.883539,0.681463,Eq
-0.279517,-0.815944,1.007156,-0.075622,-0.006342,0.197553,Is
7.362698,-5.733369,-30.094067,-15.047706,-12.785239,-4.681927,Eq
5.042993,-65.214335,61.465859,-7.501945,4.398231,-8.146707,Is
0.614408,-33.987038,-8.895923,9.845112,2.539495,-10.621538,Eq
74.584554,22.391134,-6.72805,34.0318,28.107919,-12.444835,Is
55.552721,-24.182222,1.671529,54.797764,40.649094,23.519551,Eq
24.211728,-10.431069,-23.77933,-28.473132,9.23723,-43.447629,Is
-1.061556,-21.830142,-39.53093,-5.13126,-17.751245,-7.617764,Eq
54.051555,44.922489,-11.309191,8.087534,39.788659,-6.175361,Is
-0.249199,-84.299498,-17.453526,0.944041,4.140206,-39.055698,Eq
-0.233435,-0.34193,-0.220186,0.329866,-0.562708,0.000592,Is
-22.43402,59.631799,32.700902,11.131904,-2.2582,26.978997,Eq
-23.328997,-9.42139,31.325214,-63.482628,31.028728,-9.124903,Is
0.609617,-0.792301,-0.53814,-0.357466,0.10201,-0.399959,Eq
-4.597542,-12.325268,-8.147873,12.688899,-18.87979,-1.59335,Is
-1.086448,16.316321,37.409101,1.069287,15.837598,2.825878,Eq
-2.647304,2.066838,26.124826,4.992072,10.276144,17.91552,Is
0.67213,-5.089697,-9.319848,-3.414513,-4.068552,-2.729274,Eq
33.903072,1.781955,0.067994,48.214914,-6.230947,8.080895,Is
7.129624,-7.252599,-38.957981,36.670669,-9.220039,21.733031,Eq
-30.090595,-26.82169,22.615432,-14.731721,-9.782566,5.576308,Is
-20.963623,-32.488305,55.147951,-29.525714,17.543679,-42.606818,Eq
5.759824,-4.505438,-13.856053,-2.79859,-4.901538,-13.459953,Is
-2.824955,20.747808,31.370455,1.579648,11.351421,5.952166,Eq
20.470763,40.089979,-60.884617,26.112687,-13.218281,-7.576357,Is
-3.537249,-26.60497,77.97877,-47.311369,34.064995,-49.381643,Eq
-1.481129,7.992333,-32.831828,23.733382,-25.027003,0.187507,Is
-8.72309,-10.294727,-11.484649,21.031791,-5.329542,5.789409,Eq
-0.401639,16.031513,-67.840922,32.068304,-42.139676,-9.669732,Is
21.713271,76.155187,-25.385581,5.447435,-12.612392,47.979426,Eq
-0.573323,-0.293381,0.194949,-0.303211,-0.184272,0.08584,Is
6.849058,20.84781,21.870928,-13.334794,9.150383,1.467095,Eq
-1.277485,-50.425223,-18.978891,17.305354,-43.993477,-25.410637,Is
-2.703511,-9.769783,30.323767,41.846971,21.676795,11.005062,Eq
7.407755,33.513097,-12.993105,-13.482102,20.704924,-0.184932,Is
44.724194,19.774289,-35.182708,12.849776,3.71541,28.490269,Eq
1.272389,0.026106,-2.721442,-3.719034,1.148043,-3.843379,Is
-0.307808,4.762338,9.144695,-9.533162,2.239733,-3.826024,Eq
-28.56124,-37.419511,-42.938539,55.192991,-82.05614,1.69809,Is
-69.491606,45.850798,-8.567537,-12.107229,-47.862682,7.586633,Eq
-10.334481,-9.46456,9.964194,15.775503,-12.805175,13.304809,Is
-4.229775,-2.182338,-2.1762,4.656319,-2.16074,0.924015,Eq
-0.889043,-1.273979,-1.157131,1.629896,-2.475025,0.043914,Is
-41.952869,59.958356,-32.220064,-15.363537,-48.565923,20.814078,Eq
18.262732,-9.796512,0.214758,12.90628,-2.112651,-7.469104,Is
-25.124787,45.100371,22.378003,-22.785442,-11.71955,3.917787,Eq
4.504429,-4.787942,-5.577054,-0.291497,-2.784535,-7.580461,Is
3.154059,1.154198,-0.28752,2.484944,1.636082,2.344086,Eq
13.409962,-17.222174,-4.870333,15.294226,-11.988386,-10.104122,Is
-13.164468,72.841089,-69.851679,4.416126,-51.936401,47.268039,Eq
-12.52187,-32.787162,43.000985,-16.234232,6.963093,3.25073,Is
69.862558,13.296796,-1.633229,3.262315,32.585356,19.175893,Eq
-2.286452,-16.883706,-4.201993,0.185509,-11.77883,-9.306869,Is
-51.470133,-44.024015,13.373711,-12.545586,-14.250731,-38.167347,Eq
19.112717,-27.723269,-31.13386,-12.899926,-13.422242,-45.434886,Is
16.017535,-21.034555,-17.874178,-9.32755,0.855888,-10.015775,Eq
-51.664759,-0.899946,2.25705,-32.879087,-8.714284,10.071388,Is
25.060597,-87.489069,15.25455,6.282691,34.448888,-39.108695,Eq
68.603967,-47.265934,8.179155,7.197738,11.159725,-50.246504,Is
-2.065916,-0.317126,-0.200065,1.233005,-0.896742,0.173574,Eq
-6.879576,20.164588,-13.060867,-6.406145,3.315145,3.788576,Is
11.450768,-11.879913,38.103758,45.924951,33.587031,12.960462,Eq
27.194446,-14.861477,12.216787,23.522914,0.513421,-3.158111,Is
-1.263411,-6.551569,-1.775671,1.164477,-0.343574,-2.615475,Eq
6.443047,-25.30779,-52.758501,-14.747934,-28.437655,-49.628636,Is
1.428158,-6.624837,2.235578,0.904054,2.979311,-2.983446,Eq
-34.462522,0.968252,6.864096,20.018156,-23.324165,31.156513,Is
24.399066,7.727979,-0.205522,-7.195,9.822431,4.016359,Eq
4.095289,1.920837,8.828362,-16.409927,15.627208,-4.878008,Is
64.811001,34.874101,-13.829073,29.813125,24.719644,44.328778,Eq
-1.461185,9.654248,78.938024,-42.112342,64.621715,23.970558,Is
31.638547,-13.514856,-44.015891,-25.432862,-8.005039,-7.943721,Eq
0.671366,-0.324628,0.357419,3.443302,-1.369573,1.402364,Is
-1.843376,-6.618938,10.415101,26.325271,9.306735,7.984909,Eq
14.118618,-10.29096,9.915161,43.499803,-14.878492,14.502693,Is
40.791219,-0.595471,-4.42715,-6.894469,17.222034,3.146549,Eq
16.697417,4.157785,13.067869,-78.894565,56.408818,-39.183164,Is
5.808157,-0.504964,-0.628872,-6.931404,1.610219,-2.737147,Eq
0.333663,15.216667,16.501643,-16.699081,24.375527,7.342783,Is
-23.015869,-40.187233,-46.99277,26.018737,-24.914178,-3.430041,Eq
44.554947,29.349421,-28.42606,43.327519,1.075394,-0.152033,Is
-9.167771,-20.362874,7.912352,2.572703,2.867794,-11.498187,Eq
-6.898883,35.411018,-25.221184,-40.988079,22.139515,-11.949681,Is
-48.439612,6.476179,14.556185,18.158802,-15.161219,2.716596,Eq
-27.263717,-2.02108,46.479026,8.616275,4.288977,40.168969,Is
-0.669366,26.918431,-14.312064,-22.71966,-15.055824,4.178605,Eq
9.979913,40.118792,-26.458228,4.107387,9.766545,3.894019,Is
0.279094,-1.051158,-2.963429,2.415815,-0.813782,1.176507,Eq
-29.331762,-72.772011,10.909235,-2.207225,-44.493656,-17.36912,Is
-74.444566,3.477023,6.218091,27.082445,-30.515645,2.986317,Eq
-52.975305,5.079857,22.895897,40.621298,-32.810424,60.786179,Is
-5.209074,4.208447,9.885284,4.570005,2.393209,2.088766,Eq
67.345025,-1.319931,-17.42146,-18.901401,33.752518,-52.493909,Is
46.547997,-20.733033,-37.117675,-71.147083,-2.968208,-33.188965,Eq
30.312917,-8.423224,-1.706244,-13.58342,16.883435,-27.012902,Is
45.843753,-26.434774,-16.320208,-23.866458,15.153197,-15.676499,Eq
38.229806,-62.882597,14.47129,17.292761,-13.737131,-34.674176,Is
42.67752,65.373471,-7.997029,9.037931,8.75441,44.928771,Eq
12.328377,3.255355,-14.710133,2.322023,-0.724212,-10.730566,Is
15.811972,62.228388,-32.391636,-21.952775,-21.119488,27.484292,Eq
63.038565,-4.390829,-5.963361,-16.885347,34.784861,-45.139051,Is
33.14897,-28.427866,9.581676,12.649177,27.625683,-4.297563,Eq
-40.456724,44.559166,31.476434,-7.181433,21.380155,54.655445,Is
-3.75277,19.469967,-0.635429,-15.463134,-7.51809,1.528317,Eq
7.517603,15.325498,-52.774724,25.345572,-27.638597,-9.810628,Is
-52.350116,-25.843433,-6.226318,13.174623,-23.341658,-13.363916,Eq
2.339147,3.765083,-2.172187,-6.31704,5.124541,-3.531645,Is
-39.371158,-65.378314,-3.086975,6.86331,-10.219059,-34.787404,Eq
-0.323328,16.020866,-10.770005,-3.126035,4.026784,1.224077,Is
-11.170696,-16.608812,51.705788,-59.414535,13.743726,-47.594384,Eq
1.706221,-0.140485,-0.297226,-0.652053,0.960282,-1.397993,Is
-0.407063,-0.301237,1.827132,-1.420086,0.539516,-1.201165,Eq
45.496627,-40.455069,-32.815346,-36.405669,4.315941,-77.586356,Is
10.873201,20.229252,-57.473438,-6.471337,-27.36943,17.295349,Eq
-1.334718,4.146121,-2.311109,-12.854122,6.677208,-4.842196,Is
12.670064,1.949629,-2.185195,-2.708612,4.532494,1.884529,Eq
-18.845718,-15.259773,1.210845,9.80929,-21.351967,7.30304,Is
4.500518,2.555725,-5.011293,7.066761,0.432119,6.260893,Eq
0.908776,-13.697105,-0.669516,11.003296,-12.230571,-2.136051,Is
2.706983,3.600856,23.702304,22.380311,16.066732,9.790785,Eq
-6.250043,10.896729,4.023307,2.215705,3.227144,11.692892,Is
23.338505,9.992638,17.81925,-89.844797,5.363122,-39.084916,Eq
-8.220102,-2.843651,2.036098,10.557862,-9.792758,8.985206,Is
55.422704,-27.480674,-24.066793,-34.569473,14.597585,-18.910452,Eq
21.826968,-34.605221,29.316314,24.938378,-4.200158,-1.088749,Is
21.306656,-4.521235,-18.124426,0.12108,2.298629,3.809429,Eq
42.002794,40.729725,-45.139285,45.429326,-3.918046,-0.491514,Is
23.11235,-6.765914,7.295624,22.623844,19.683142,10.339518,Eq
-28.379819,41.956159,15.025452,-38.67181,33.636801,23.34481,Is
42.531103,46.836727,6.116907,-45.887315,10.192369,6.024423,Eq
-1.104655,3.18656,5.400472,3.196212,2.143083,6.44395,Is
-33.2966,5.03895,43.275333,5.087816,4.996814,-6.606586,Eq
0.149814,0.396919,-0.928594,0.050462,-0.216162,-0.315514,Is
5.461878,2.061702,-3.98484,2.632379,0.825494,3.78677,Eq
-4.034712,-51.660363,-44.17466,-6.17525,-46.847243,-48.987781,Is
-12.885007,6.443804,8.87571,15.822569,-0.575275,7.816738,Eq
7.81155,25.542638,17.781804,-21.516695,36.326343,6.998098,Is
30.689935,11.68075,-29.774992,20.645778,1.823789,25.37844,Eq
-60.288381,25.194349,-0.305487,-49.056924,6.828702,18.06016,Is
65.300601,15.047257,-4.018017,50.610363,36.061299,43.393335,Eq
24.862958,-3.175982,-0.898698,-30.330224,25.559251,-29.633931,Is
20.836621,28.811769,6.131705,-6.664696,8.077361,13.314644,Eq
-2.032628,20.515859,2.085813,-5.015948,12.792496,9.809175,Is
25.055793,-21.538156,-52.767015,5.241957,-9.774179,3.71251,Eq
47.46164,72.846864,-17.625161,6.900615,47.891364,7.330339,Is
6.272009,2.159002,-12.712391,9.518236,-2.098605,8.731942,Eq
-2.534303,-4.382819,10.65318,7.091026,-1.677484,7.947845,Is
-0.274039,53.184386,-16.084617,-3.637551,-16.839293,27.183034,Eq
13.050205,67.77361,35.260348,-6.52769,61.305926,41.728031,Is
-27.532693,24.974417,39.321476,-4.216442,1.44555,0.190057,Eq
-6.215167,-9.368217,31.362139,-22.48123,19.129992,2.86393,Is
-1.023999,-12.535344,-20.247162,-2.032641,-9.034913,-4.35428,Eq
-3.416783,0.410779,0.510873,3.68729,-3.091211,4.012863,Is
-5.783364,0.373952,27.269285,-54.58823,2.366432,-32.144538,Eq
13.733251,-17.272184,-27.570846,10.924684,-21.017231,-23.825798,Is
60.161289,-3.236893,12.753863,78.297707,48.883882,44.755551,Eq
-4.822182,-11.149515,9.185457,15.225055,-11.005647,9.04159,Is
14.300995,22.07257,-0.148613,-2.336761,3.356079,12.070101,Eq
2.99228,-0.40395,-0.848018,-1.117163,1.428737,-2.680705,Is
-41.498971,-18.683958,31.522836,17.677542,0.553618,-11.632119,Eq
47.32362,38.286562,-27.092214,-23.746559,41.132263,-29.937916,Is
39.771773,-22.788327,10.681985,22.46761,32.124124,4.27308,Eq
6.734214,23.858241,1.727411,-6.799222,19.559544,6.026108,Is
19.450533,4.798887,-31.845881,-46.101426,-13.955152,-12.833424,Eq
-1.300379,-0.663804,-69.183474,-51.66332,-9.742169,-60.105109,Is
10.051263,-10.839974,-35.05699,20.678693,-7.699251,11.794097,Eq
-32.474804,-63.468056,40.251549,-2.825312,-26.433,3.216493,Is
-0.172841,-0.119791,-0.00836,0.153871,-0.048893,-0.008028,Eq
15.973102,39.068251,28.163678,-30.77665,56.99084,10.241089,Is
-24.988722,-15.38501,23.929722,51.237442,9.624115,10.470785,Eq
-29.945158,-59.325618,13.890275,-3.081694,-36.149404,-9.28594,Is
-17.960049,3.382241,10.755268,3.360688,-3.605675,-1.004903,Eq
-0.348266,34.616395,-6.003254,-13.965088,21.114982,7.49816,Is
-4.566664,4.145847,-9.246546,-12.822672,-9.492697,-3.625174,Eq
45.727407,36.855371,-34.928065,22.528198,12.563257,-10.635952,Is
-4.076313,30.288703,4.043531,-37.320745,-10.32043,-4.753529,Eq
-10.793642,-49.464179,-75.704841,10.585297,-73.27398,-51.895041,Is
-12.032199,16.299293,-38.018332,-35.943439,-32.987335,-5.861648,Eq
-8.396669,-19.170675,-5.633729,10.749586,-21.97533,-2.829075,Is
-7.187035,27.124362,23.491769,-65.832739,-6.014789,-24.029802,Eq
-17.131248,7.251419,-3.557625,-13.591237,0.076892,3.616903,Is
-71.35218,1.533893,3.991764,-21.686623,-37.219138,-21.559182,Eq
22.817183,-38.092652,-2.17584,16.570799,-17.011054,-23.257438,Is
-0.92338,-36.506063,-48.493381,47.145986,-11.959364,12.569882,Eq
12.577224,-5.334026,-15.427031,-1.387678,-3.398077,-17.36298,Is
-5.782302,-0.96374,5.566991,-4.674881,-0.673253,-4.549003,Eq
-45.508941,-17.132019,16.974941,-28.006116,-8.829952,8.672873,Is
-27.531341,4.434629,5.574348,38.23892,-5.826543,16.291291,Eq
-47.043768,-53.871187,-17.659469,16.179379,-67.376902,-4.153754,Is
-40.406965,30.835064,33.762055,16.463643,-5.512736,12.345601,Eq
8.108858,-2.876221,-38.728683,-6.146469,-13.674789,-27.930116,Is
-3.16943,3.368567,7.050892,1.890587,1.715479,1.071946,Eq
-10.167732,14.663473,67.632925,31.807826,20.16042,62.135978,Is
8.048899,-31.0273,-26.960128,12.354054,-2.844065,-4.001061,Eq
2.654903,-3.149716,5.398169,33.536317,-14.316481,16.564933,Is
9.937194,14.097488,-5.738468,-5.693773,-0.91693,6.590912,Eq
6.231579,-1.731607,-2.034121,-0.949009,1.70743,-5.473158,Is
6.295221,-31.134472,-22.041397,-6.138907,-4.063631,-14.318038,Eq
-38.574983,-18.674353,-7.912681,23.659035,-44.410526,17.823492,Is
-8.319343,5.450021,37.502863,-5.79495,12.877967,-7.156012,Eq
-15.130098,35.760412,10.240787,0.932034,14.969534,31.031666,Is
8.257951,-5.340014,58.573275,-69.642339,23.615597,-45.159499,Eq
21.125707,-10.401232,0.713826,37.320891,-12.941295,3.253889,Is
9.922388,-10.067085,-3.047684,6.013537,5.888124,-0.050066,Eq
-23.016184,-35.592627,16.877299,53.667458,-47.699485,28.984157,Is
-3.099262,-21.344741,-37.674609,71.864539,-6.181346,30.529366,Eq
3.762056,66.182881,3.257588,-5.766314,39.484419,29.956049,Is
-5.394561,4.050782,4.683641,-17.13529,-3.58433,-8.078226,Eq
-20.238936,-33.744253,-32.102024,35.11928,-60.602247,-5.244031,Is
1.589801,-4.704972,-14.844635,11.14116,-4.212383,5.722789,Eq
0.128615,0.401098,-0.029123,-0.509565,0.505078,-0.133103,Is
1.448544,0.224599,-3.199764,-3.379063,-1.424828,-0.868805,Eq
2.437362,27.701062,-10.340329,-0.303887,10.050991,7.309743,Is
51.236505,39.357033,0.690015,14.427434,22.163857,34.595787,Eq
-34.968175,-19.306922,32.280037,-2.638096,-9.678482,22.651597,Is
2.356592,-2.263203,5.210011,27.094598,8.257586,11.980821,Eq
